Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,447754609218.678
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.00086100285785
Argentina,ARG,GNI (current US$),NY.GNP.MKTP.CD,430166720596.329
Argentina,ARG,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-2.30715341123422
Argentina,ARG,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Argentina,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.74065029063396
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.7057366680037
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.9248783778462
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,35.5
Argentina,ARG,"Labor force, total",SL.TLF.TOTL.IN,20607477
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.84000015258789
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1392227864397.08
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.1713962244835
Australia,AUS,GNI (current US$),NY.GNP.MKTP.CD,1345720926906.02
Australia,AUS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Australia,AUS,Consumer price index (2010 = 100),FP.CPI.TOTL,119.797086368366
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.61076787290379
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.2536183403361
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.675186593329
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.1515391092117
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Australia,AUS,"Labor force, total",SL.TLF.TOTL.IN,13590353
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.15999984741211
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1873274432754.47
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.22077782360842
Brazil,BRA,GNI (current US$),NY.GNP.MKTP.CD,1822980993357.84
Brazil,BRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.33252106595127
Brazil,BRA,Consumer price index (2010 = 100),FP.CPI.TOTL,167.397860280061
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.73297621216894
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.05068507848387
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.7673386789326
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.1229191903622
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,104559401
Brazil,BRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.9399995803833
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,14279937500606.5
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.9505007536746
China,CHN,GNI (current US$),NY.GNP.MKTP.CD,14239928240407.3
China,CHN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.12236509518492
China,CHN,Consumer price index (2010 = 100),FP.CPI.TOTL,125.083154382075
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.89923416358227
China,CHN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.60593696057347
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.4801037187357
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.4099923155293
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0.6
China,CHN,"Labor force, total",SL.TLF.TOTL.IN,795572880
China,CHN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.15000009536743
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2728870246705.88
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.84297181445896
France,FRA,GNI (current US$),NY.GNP.MKTP.CD,2787416524619.6
France,FRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.67760102170497
France,FRA,Consumer price index (2010 = 100),FP.CPI.TOTL,110.04856675289
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.10825492288292
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.45954746474334
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.549417775836
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.5920554143668
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.8
France,FRA,"Labor force, total",SL.TLF.TOTL.IN,30652293
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.40999984741211
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3888226035921.56
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.05660389828289
Germany,DEU,GNI (current US$),NY.GNP.MKTP.CD,4019078052949.01
Germany,DEU,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.05753227501089
Germany,DEU,Consumer price index (2010 = 100),FP.CPI.TOTL,112.854887342124
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.4456670146976
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.91162101567715
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.0167968997426
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,46.6696129860707
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.1
Germany,DEU,"Labor force, total",SL.TLF.TOTL.IN,44433742
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.14000010490417
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2831552222519.99
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.73791851955785
India,IND,GNI (current US$),NY.GNP.MKTP.CD,2804313595745.94
India,IND,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.86089424366914
India,IND,Consumer price index (2010 = 100),FP.CPI.TOTL,171.621576003377
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.72950573539126
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.77592267295201
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.2715452265501
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.6909827074089
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
India,IND,"Labor force, total",SL.TLF.TOTL.IN,488759055
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.51000022888184
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1119099868265.25
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.01928768046282
Indonesia,IDN,GNI (current US$),NY.GNP.MKTP.CD,1085078647175.11
Indonesia,IDN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.98490167753761
Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,151.176675071352
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.03058664969491
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.2992559151159
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.0362497386225
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.5915277970883
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,9.4
Indonesia,IDN,"Labor force, total",SL.TLF.TOTL.IN,136142053
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.58999991416931
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2011302198827.45
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.483198316597154
Italy,ITA,GNI (current US$),NY.GNP.MKTP.CD,2028350676137.25
Italy,ITA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,0.229137430645451
Italy,ITA,Consumer price index (2010 = 100),FP.CPI.TOTL,110.623595648239
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.611246943765291
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.31131544170879
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.2765604958343
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.6024197276206
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,20
Italy,ITA,"Labor force, total",SL.TLF.TOTL.IN,25907430
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.94999980926514
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5123318151510.62
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.240350840922716
Japan,JPN,GNI (current US$),NY.GNP.MKTP.CD,5323445358760.67
Japan,JPN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-0.159368044338166
Japan,JPN,Consumer price index (2010 = 100),FP.CPI.TOTL,105.484267885393
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.468776159383912
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.54098020491546
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.7344423690114
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.4453778322738
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Japan,JPN,"Labor force, total",SL.TLF.TOTL.IN,69145741
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.34999990463257
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1651422932447.77
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.24397786011012
"Korea, Rep.",KOR,GNI (current US$),NY.GNP.MKTP.CD,1665675897739.53
"Korea, Rep.",KOR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.69149066346137
"Korea, Rep.",KOR,Consumer price index (2010 = 100),FP.CPI.TOTL,115.158634290169
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.383000303608079
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.7993253802233
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.4812778978581
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.2758610673609
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
"Korea, Rep.",KOR,"Labor force, total",SL.TLF.TOTL.IN,28808832
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.75
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1269011767478.56
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.199047772272948
Mexico,MEX,GNI (current US$),NY.GNP.MKTP.CD,1232011848823.69
Mexico,MEX,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-0.440441290110613
Mexico,MEX,Consumer price index (2010 = 100),FP.CPI.TOTL,141.542522969974
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.6359614212705
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.59170861408077
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.0760617881856
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.8212851623816
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Mexico,MEX,"Labor force, total",SL.TLF.TOTL.IN,55827457
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.48000001907349
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,910194347568.626
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.95558841574046
Netherlands,NLD,GNI (current US$),NY.GNP.MKTP.CD,891679358650.979
Netherlands,NLD,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,0.257106932069306
Netherlands,NLD,Consumer price index (2010 = 100),FP.CPI.TOTL,115.907994941178
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.63369910249593
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.43707462722941
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,72.7329639446286
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,82.5377127008628
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.4
Netherlands,NLD,"Labor force, total",SL.TLF.TOTL.IN,9466453
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.38000011444092
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1693113904262.89
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.19807571380863
Russian Federation,RUS,GNI (current US$),NY.GNP.MKTP.CD,1639593344263.08
Russian Federation,RUS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.44363974283588
Russian Federation,RUS,Consumer price index (2010 = 100),FP.CPI.TOTL,180.750263654162
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.47036660760175
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.7972029330523
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.7953229819275
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.4334306799759
Russian Federation,RUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12.3
Russian Federation,RUS,"Labor force, total",SL.TLF.TOTL.IN,73969499
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.5
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,803616264791.024
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.33378075529167
Saudi Arabia,SAU,GNI (current US$),NY.GNP.MKTP.CD,811515733333.333
Saudi Arabia,SAU,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,0.376701278373773
Saudi Arabia,SAU,Consumer price index (2010 = 100),FP.CPI.TOTL,118.399825471917
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.09333333333333
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.6195533262224
Saudi Arabia,SAU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.244451955401
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.5716944892767
Saudi Arabia,SAU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Saudi Arabia,SAU,"Labor force, total",SL.TLF.TOTL.IN,15598786
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.6399998664856
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1394320055129.41
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.9839662230883
Spain,ESP,GNI (current US$),NY.GNP.MKTP.CD,1396786257474.51
Spain,ESP,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.0170971604186
Spain,ESP,Consumer price index (2010 = 100),FP.CPI.TOTL,110.961443623997
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.699518994458693
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.09135092007508
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.966988702647
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.9069018147542
Spain,ESP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21
Spain,ESP,"Labor force, total",SL.TLF.TOTL.IN,23301577
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.1000003814697
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,721369112726.724
